Region,Latitude,Longitude,VV_Change_dB,VH_Change_dB,Flood_Risk_Score,Flood_Risk_Class,Before_Date,After_Date,Satellite,Product,Source,Spatial_Resolution_m
Nagpur,21.180375,79.186039,0.106,0.039,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.187001,-0.197,0.176,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.187963,0.819,-0.271,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.188925,-0.321,0.194,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.189887,-0.089,0.153,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.190849,0.287,0.106,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.191811,0.298,-0.362,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.192773,-0.332,-0.167,7.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.193735,-0.491,0.269,2.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.194697,0.167,0.066,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.195659,0.287,-0.303,2.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.196621,-1.756,0.689,10.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.197583,-0.153,0.425,1.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.180375,79.198545,0.452,0.029,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.950347,-0.076,0.101,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.951309,-0.089,0.379,4.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.952271,0.677,0.45,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.953233,-0.561,0.003,3.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.954195,0.452,0.869,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.955157,-0.054,0.838,1.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.956119,0.725,0.193,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.957081,0.41,0.106,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.958043,0.349,0.037,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.959005,-0.462,-0.438,7.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.959967,-0.019,-0.073,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.960929,0.224,-0.236,1.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.961891,0.599,0.489,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.962853,0.517,0.169,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.963815,0.498,0.791,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.964777,0.311,0.421,1.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.965739,0.277,-0.388,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.966701,0.128,-0.213,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.967663,0.135,0.032,3.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.968625,0.43,0.127,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.969587,0.305,-0.241,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.970549,0.192,0.163,1.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.971511,0.567,0.475,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.972473,0.35,0.411,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.973435,0.222,0.036,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.974397,0.319,-0.116,1.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.975359,-0.556,0.977,1.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.976321,-0.203,0.191,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.977283,0.092,0.029,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.978245,-0.036,0.677,2.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.979207,-0.279,0.798,2.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.980169,0.305,0.127,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.981131,-1.023,0.249,6.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.982093,0.695,0.105,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.983055,-0.634,-0.249,4.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.984017,0.309,0.04,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.984979,-0.19,-0.172,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.985941,0.357,-0.116,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.986903,-0.392,0.311,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.987865,-0.137,0.203,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.988827,-0.184,0.225,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.989789,0.448,0.116,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.990751,-0.527,0.762,1.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.991713,-0.49,0.422,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.992675,-0.307,0.574,0.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.993637,-0.137,-0.285,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.994599,-0.207,0.472,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.995561,-0.601,-0.015,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.996523,-0.163,0.72,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.997485,0.235,0.379,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.998447,-0.595,0.224,1.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,78.999409,0.347,-0.199,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.000371,0.047,-0.45,2.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.001333,0.213,-0.606,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.002295,-0.666,0.378,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.003257,0.363,-0.105,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.004219,0.28,0.163,0.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.005181,0.471,0.315,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.006143,0.185,0.258,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.007105,0.063,-0.146,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.008067,0.384,-0.192,3.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.009029,-0.524,-0.012,1.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.009991,-0.24,0.348,3.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.010953,-0.1,0.356,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.011915,-0.339,-0.242,0.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.012877,0.393,-0.368,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.013839,0.074,-0.369,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.014801,-0.084,-0.189,4.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.015763,0.048,0.509,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.016725,-0.443,0.419,1.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.017687,0.107,-0.377,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.018649,-0.113,0.677,1.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.019612,-0.071,-0.008,2.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.020574,0.305,-0.264,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.021536,0.063,-0.081,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.022498,0.144,-0.567,2.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.02346,0.75,-0.383,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.024422,0.368,-0.135,0.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.025384,-0.073,0.027,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.026346,-0.156,0.044,2.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.027308,0.111,0.04,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.02827,0.034,-0.024,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.029232,0.428,-0.569,5.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.030194,0.404,0.233,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.031156,0.356,0.074,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.032118,0.386,0.271,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.03308,0.574,0.26,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.034042,0.17,-0.036,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.035004,-0.522,0.8,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.035966,-0.307,0.406,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.036928,-0.162,-0.294,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.03789,-0.356,0.19,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.038852,0.22,-0.175,3.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.039814,-0.32,0.333,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.040776,-0.477,-0.004,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.041738,0.257,-0.565,3.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.0427,0.004,0.025,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.043662,-0.528,-0.494,5.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.044624,-0.341,0.11,2.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.045586,-0.32,-0.099,3.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.046548,0.025,-0.379,4.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.04751,-0.224,-0.398,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.048472,0.467,-0.206,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.049434,0.523,-0.36,3.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.050396,0.118,0.175,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.051358,-0.306,0.007,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.05232,-0.304,-0.359,1.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.053282,-0.22,0.089,1.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.054244,0.327,-0.174,3.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.055206,-0.111,-0.157,2.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.056168,-0.096,-0.107,1.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.05713,0.773,0.153,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.058092,-0.669,0.222,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.059054,0.49,-0.145,2.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.060016,-0.22,0.047,0.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.060978,-0.71,-0.317,4.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.06194,-0.278,-0.067,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.062902,0.455,-0.405,4.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.063864,0.018,-0.203,3.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.064826,-0.647,-0.839,7.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.065788,0.033,0.04,0.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.06675,0.273,0.046,2.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.067712,0.264,-0.002,2.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.068674,-0.211,0.332,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.069636,-0.479,-0.755,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.070598,0.059,0.233,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.07156,-0.144,-0.717,4.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.072522,-0.067,0.063,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.073484,-0.244,0.291,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.074446,-0.401,0.208,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.075408,0.251,0.316,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.07637,-0.177,-0.229,4.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.077332,0.016,-0.736,6.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.078294,0.376,0.064,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.079256,-0.122,-0.202,2.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.080218,-0.303,-0.412,3.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.08118,0.491,-0.262,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.082142,0.438,0.007,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.083104,0.156,0.072,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.084066,-0.345,0.429,1.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.085028,0.004,0.37,0.6,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.08599,0.181,-0.044,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.086952,0.054,0.385,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.087914,0.196,0.121,2.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.088876,-0.173,-0.05,1.4,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.089838,-0.253,0.191,1.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.0908,-0.162,0.058,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.091762,0.084,-0.021,0.3,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.092724,0.17,0.052,1.9,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.093686,-0.287,-0.119,3.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.094648,-0.171,0.154,1.5,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.09561,0.121,-0.278,0.7,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.096572,0.286,0.009,2.1,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.097534,0.338,0.535,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.098496,0.337,-0.302,1.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.099458,-0.166,-0.406,1.8,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.10042,-0.041,0.765,0.0,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
Nagpur,21.179413,79.101382,-0.578,0.23,3.2,Low,2026-08-10,2026-08-22,Sentinel-1,Sentinel-1 GRD,Microsoft Planetary Computer,100
