Latitude,Longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,NDVI,NDVI_Class,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m
21.217096,79.110592,0.137949,0.162764,0.16643,0.353283,0.35857,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217106,79.111555,0.135042,0.161944,0.160413,0.37038,0.392147,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217117,79.112518,0.129922,0.158933,0.154409,0.3662,0.405041,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217128,79.113481,0.125768,0.153946,0.139227,0.41412,0.495778,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217139,79.114444,0.125695,0.152423,0.136305,0.415836,0.505507,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.21715,79.115407,0.13195,0.159626,0.146193,0.391944,0.45487,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.21716,79.11637,0.139832,0.168158,0.165088,0.360187,0.372605,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217171,79.117334,0.135288,0.164526,0.154749,0.384342,0.426007,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217182,79.118297,0.143342,0.173199,0.17203,0.360885,0.356715,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217193,79.11926,0.157392,0.185657,0.200587,0.354681,0.279864,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217203,79.120223,0.158972,0.194049,0.207257,0.344502,0.24994,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217214,79.121186,0.124106,0.150871,0.142699,0.378396,0.452044,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217225,79.122149,0.146286,0.178226,0.185275,0.376007,0.343786,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.217235,79.123112,0.174188,0.209078,0.238393,0.36552,0.212861,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214281,78.946891,0.180701,0.212201,0.246404,0.30314,0.102092,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214292,78.947854,0.174201,0.203574,0.238543,0.305697,0.122175,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214304,78.948817,0.188239,0.218052,0.245648,0.35617,0.186568,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214316,78.94978,0.232188,0.258801,0.283655,0.367684,0.130246,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214327,78.950743,0.239971,0.266235,0.291201,0.368852,0.1195,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214339,78.951706,0.205668,0.234144,0.25246,0.341393,0.152338,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214351,78.952669,0.185181,0.206212,0.228095,0.277294,0.091927,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214363,78.953632,0.193996,0.227987,0.244495,0.368165,0.210808,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214374,78.954595,0.180832,0.218129,0.238114,0.3789,0.233392,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214386,78.955558,0.205484,0.244641,0.283043,0.382686,0.151239,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214398,78.956521,0.205749,0.24807,0.290803,0.360944,0.107967,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214409,78.957484,0.219213,0.254682,0.292113,0.369303,0.118108,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214421,78.958447,0.229463,0.267302,0.307019,0.382344,0.110209,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214432,78.95941,0.22118,0.258789,0.29631,0.389731,0.13775,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214444,78.960373,0.217858,0.255739,0.293328,0.394174,0.147487,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214456,78.961336,0.220627,0.257626,0.291257,0.387337,0.142666,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214467,78.962299,0.211274,0.248126,0.284436,0.383084,0.148599,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214479,78.963262,0.211607,0.246684,0.287386,0.364709,0.119486,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214491,78.964225,0.208272,0.242005,0.280435,0.371419,0.14161,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214502,78.965188,0.2171,0.255266,0.296713,0.386183,0.13211,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214514,78.966151,0.198821,0.232822,0.277058,0.365682,0.138423,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214525,78.967114,0.199482,0.239043,0.284376,0.361565,0.119684,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214537,78.968077,0.214833,0.250582,0.289307,0.382152,0.139118,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214549,78.96904,0.20759,0.244897,0.295535,0.380231,0.125323,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.21456,78.970003,0.204216,0.240866,0.296301,0.373515,0.115412,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214572,78.970966,0.239504,0.27817,0.31571,0.374981,0.089313,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214583,78.971929,0.205827,0.242034,0.2824,0.378041,0.145803,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214595,78.972892,0.193825,0.228563,0.277436,0.364027,0.135328,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214606,78.973855,0.196497,0.231553,0.278425,0.360689,0.12922,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214618,78.974818,0.209048,0.248322,0.299047,0.377388,0.11643,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.21463,78.975781,0.198954,0.23724,0.284007,0.368452,0.130379,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214641,78.976743,0.236575,0.276536,0.318673,0.37141,0.078647,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214653,78.977706,0.221072,0.254775,0.297675,0.321091,0.037643,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214664,78.978669,0.237569,0.279544,0.332464,0.354479,0.032165,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214676,78.979632,0.245699,0.295425,0.358814,0.390782,0.043791,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214687,78.980595,0.260526,0.302212,0.349319,0.379919,0.042398,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214699,78.981558,0.268999,0.305486,0.349075,0.377357,0.039981,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.21471,78.982521,0.218229,0.258233,0.302839,0.379123,0.11954,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214722,78.983484,0.183578,0.218581,0.238567,0.379925,0.232935,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214733,78.984447,0.228498,0.258051,0.277624,0.377749,0.162848,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214745,78.98541,0.306738,0.325795,0.352461,0.348621,-0.004913,Water / Bare Surface,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214756,78.986373,0.323289,0.342795,0.371224,0.359955,-0.01567,Water / Bare Surface,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214768,78.987336,0.302864,0.322512,0.349187,0.337262,-0.017372,Water / Bare Surface,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214779,78.988299,0.225223,0.246167,0.252693,0.232248,-0.048652,Water / Bare Surface,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214791,78.989262,0.16213,0.190752,0.17286,0.172807,-0.009351,Water / Bare Surface,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214802,78.990225,0.193731,0.220072,0.223002,0.251559,0.053832,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214814,78.991188,0.235417,0.260519,0.275322,0.336247,0.100671,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214825,78.992151,0.184126,0.22387,0.204346,0.223523,0.024337,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214837,78.993114,0.131156,0.181967,0.138922,0.187853,0.064413,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214848,78.994077,0.147917,0.188458,0.193847,0.386309,0.321405,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214859,78.99504,0.194745,0.235496,0.274907,0.353769,0.126109,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214871,78.996003,0.170796,0.203314,0.236614,0.309325,0.130382,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214882,78.996966,0.17671,0.208595,0.251206,0.308048,0.101421,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214894,78.997929,0.18299,0.215144,0.264505,0.334743,0.117178,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214905,78.998892,0.189469,0.223831,0.263077,0.354567,0.147509,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214917,78.999855,0.208132,0.249054,0.2926,0.386953,0.146646,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214928,79.000818,0.269727,0.315959,0.36775,0.401711,0.045244,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214939,79.001781,0.218244,0.2557,0.292302,0.343569,0.081154,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214951,79.002744,0.220397,0.259883,0.303704,0.346081,0.066896,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214962,79.003707,0.207396,0.248952,0.286354,0.401264,0.168257,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214974,79.00467,0.245928,0.28099,0.323201,0.394351,0.100179,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214985,79.005633,0.249556,0.280463,0.319778,0.3934,0.104058,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.214996,79.006596,0.226323,0.258078,0.306684,0.384828,0.113161,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215008,79.007559,0.225509,0.252645,0.292283,0.35638,0.098972,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215019,79.008522,0.310956,0.315019,0.33241,0.402823,0.097577,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.21503,79.009485,0.281813,0.288106,0.305504,0.372903,0.099383,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215042,79.010448,0.224533,0.242972,0.254583,0.324071,0.124939,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215053,79.011411,0.25635,0.273312,0.287883,0.32666,0.063543,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215064,79.012374,0.231576,0.258302,0.28458,0.359587,0.121358,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215076,79.013337,0.197445,0.226048,0.263834,0.351136,0.14304,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215087,79.0143,0.194931,0.227754,0.272998,0.358055,0.134972,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215098,79.015263,0.20077,0.236128,0.283098,0.367971,0.130404,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.21511,79.016226,0.195591,0.230672,0.274188,0.362357,0.138435,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.215121,79.017189,0.186407,0.221751,0.258364,0.370476,0.177343,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
