Latitude,Longitude,NDVI_Mean,Green_Cover_Percent,Green_Cover_Area_m2,Green_Cover_Area_ha,Green_Cover_Class,B04_Red_Mean,B08_NIR_Mean,NDVI_Threshold,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m,Data_Source
21.223123,79.006487,0.076278,0.0,0.0,0.0,No Green Cover,0.321254,0.37225,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223135,79.00745,0.102626,0.0,0.0,0.0,No Green Cover,0.298856,0.367118,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223146,79.008413,0.132721,0.0,0.0,0.0,No Green Cover,0.280255,0.364504,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223157,79.009376,0.141288,0.0,0.0,0.0,No Green Cover,0.250498,0.331518,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223169,79.010339,0.147111,1.0,100.0,0.01,Low Green Cover,0.285154,0.382727,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22318,79.011302,0.143476,1.0,100.0,0.01,Low Green Cover,0.293631,0.39118,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223191,79.012265,0.133183,0.0,0.0,0.0,No Green Cover,0.274556,0.357856,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223203,79.013228,0.145373,0.0,0.0,0.0,No Green Cover,0.259546,0.347067,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223214,79.014191,0.126888,2.0,200.0,0.02,Low Green Cover,0.276705,0.356777,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223225,79.015154,0.120835,0.0,0.0,0.0,No Green Cover,0.277637,0.354071,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223237,79.016117,0.131179,0.0,0.0,0.0,No Green Cover,0.273768,0.356395,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223248,79.017081,0.153108,0.0,0.0,0.0,No Green Cover,0.263693,0.358993,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223259,79.018044,0.128876,8.0,800.0,0.08,Low Green Cover,0.258453,0.334292,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223271,79.019007,0.173622,3.0,300.0,0.03,Low Green Cover,0.23711,0.337149,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223282,79.01997,0.11588,0.0,0.0,0.0,No Green Cover,0.253981,0.321338,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223293,79.020933,0.091168,0.0,0.0,0.0,No Green Cover,0.250006,0.300097,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223305,79.021896,0.143998,0.0,0.0,0.0,No Green Cover,0.257824,0.344503,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223316,79.022859,0.136637,0.0,0.0,0.0,No Green Cover,0.262265,0.345138,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223327,79.023822,0.150281,0.0,0.0,0.0,No Green Cover,0.245766,0.331906,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223338,79.024785,0.067859,0.0,0.0,0.0,No Green Cover,0.257445,0.294944,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22335,79.025748,0.081321,0.0,0.0,0.0,No Green Cover,0.252854,0.297825,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223361,79.026711,0.121403,0.0,0.0,0.0,No Green Cover,0.272233,0.34764,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223372,79.027674,0.112639,1.0,100.0,0.01,Low Green Cover,0.29427,0.367646,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223384,79.028637,0.103526,0.0,0.0,0.0,No Green Cover,0.279343,0.341234,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223395,79.0296,0.153924,0.0,0.0,0.0,No Green Cover,0.244812,0.332665,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223406,79.030563,0.113653,0.0,0.0,0.0,No Green Cover,0.281398,0.353131,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223417,79.031526,0.09895,0.0,0.0,0.0,No Green Cover,0.28573,0.34851,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223428,79.032489,0.124992,0.0,0.0,0.0,No Green Cover,0.271441,0.34814,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22344,79.033453,0.143685,0.0,0.0,0.0,No Green Cover,0.256412,0.342387,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223451,79.034416,0.137054,0.0,0.0,0.0,No Green Cover,0.249152,0.328083,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223462,79.035379,0.139412,0.0,0.0,0.0,No Green Cover,0.248157,0.328545,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223473,79.036342,0.142722,0.0,0.0,0.0,No Green Cover,0.238179,0.316754,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223485,79.037305,0.209365,0.0,0.0,0.0,No Green Cover,0.218305,0.334134,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223496,79.038268,0.195827,0.0,0.0,0.0,No Green Cover,0.216866,0.322451,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223507,79.039231,0.136776,2.0,200.0,0.02,Low Green Cover,0.31785,0.411231,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223518,79.040194,0.101894,0.0,0.0,0.0,No Green Cover,0.351795,0.429966,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223529,79.041157,0.13211,0.0,0.0,0.0,No Green Cover,0.298347,0.384577,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223541,79.04212,0.150968,3.0,300.0,0.03,Low Green Cover,0.246849,0.329897,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223552,79.043083,0.180543,12.0,1200.0,0.12,Low Green Cover,0.250612,0.356205,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223563,79.044046,0.126447,3.0,300.0,0.03,Low Green Cover,0.297387,0.381589,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223574,79.045009,0.18771,15.0,1500.0,0.15,Low Green Cover,0.25566,0.367625,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223585,79.045973,0.231004,21.0,2100.0,0.21,Low Green Cover,0.223347,0.356504,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223596,79.046936,0.168752,5.0,500.0,0.05,Low Green Cover,0.24053,0.338176,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223607,79.047899,0.1628,1.0,100.0,0.01,Low Green Cover,0.245344,0.339976,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223619,79.048862,0.138938,2.0,200.0,0.02,Low Green Cover,0.25224,0.331297,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22363,79.049825,0.111565,0.0,0.0,0.0,No Green Cover,0.249131,0.311537,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223641,79.050788,0.165686,2.0,200.0,0.02,Low Green Cover,0.214153,0.297623,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223652,79.051751,0.15671,0.0,0.0,0.0,No Green Cover,0.208805,0.284073,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223663,79.052714,0.160056,3.0,300.0,0.03,Low Green Cover,0.230505,0.314961,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223674,79.053677,0.222436,12.0,1200.0,0.12,Low Green Cover,0.18429,0.291043,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223685,79.05464,0.263827,33.0,3300.0,0.33,Moderate Green Cover,0.183057,0.314971,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223696,79.055603,0.242837,13.0,1300.0,0.13,Low Green Cover,0.188731,0.310321,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223708,79.056566,0.272707,35.0,3500.0,0.35,Moderate Green Cover,0.190218,0.333064,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223719,79.057529,0.264162,30.0,3000.0,0.3,Moderate Green Cover,0.199843,0.34247,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22373,79.058493,0.296913,49.0,4900.0,0.49,Moderate Green Cover,0.204486,0.37417,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223741,79.059456,0.277497,41.0,4100.0,0.41,Moderate Green Cover,0.218504,0.379443,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223752,79.060419,0.144542,3.0,300.0,0.03,Low Green Cover,0.265408,0.352007,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223763,79.061382,0.190316,17.0,1700.0,0.17,Low Green Cover,0.26196,0.379907,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223774,79.062345,0.320872,60.0,6000.0,0.6,High Green Cover,0.199645,0.382503,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223785,79.063308,0.343161,68.0,6800.0,0.68,High Green Cover,0.175757,0.361578,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223796,79.064271,0.311528,59.0,5900.0,0.59,High Green Cover,0.199121,0.377614,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223807,79.065234,0.315286,52.0,5200.0,0.52,High Green Cover,0.206526,0.393396,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223818,79.066197,0.28205,43.0,4300.0,0.43,Moderate Green Cover,0.222878,0.394804,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223829,79.06716,0.248829,29.0,2900.0,0.29,Moderate Green Cover,0.240368,0.393857,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22384,79.068123,0.352985,65.0,6500.0,0.65,High Green Cover,0.161994,0.338467,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223851,79.069087,0.313457,53.0,5300.0,0.53,High Green Cover,0.192973,0.364348,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223862,79.07005,0.27864,36.0,3600.0,0.36,Moderate Green Cover,0.209403,0.365038,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223873,79.071013,0.353022,75.0,7500.0,0.75,Very High Green Cover,0.178697,0.369971,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223884,79.071976,0.291823,47.0,4700.0,0.47,Moderate Green Cover,0.21289,0.383715,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223895,79.072939,0.366365,76.0,7600.0,0.76,Very High Green Cover,0.195822,0.425386,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223906,79.073902,0.322095,59.0,5900.0,0.59,High Green Cover,0.195655,0.382293,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223917,79.074865,0.295937,46.0,4600.0,0.46,Moderate Green Cover,0.196568,0.361106,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223928,79.075828,0.303389,58.0,5800.0,0.58,High Green Cover,0.181484,0.336672,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223939,79.076791,0.345023,66.0,6600.0,0.66,High Green Cover,0.210289,0.425207,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22395,79.077754,0.33901,69.0,6900.0,0.69,High Green Cover,0.168273,0.342305,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223961,79.078717,0.352952,77.0,7700.0,0.77,Very High Green Cover,0.175907,0.36767,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223972,79.079681,0.336728,71.0,7100.0,0.71,High Green Cover,0.173594,0.350399,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223983,79.080644,0.350476,72.0,7200.0,0.72,High Green Cover,0.16083,0.33899,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.223994,79.081607,0.392732,98.0,9800.0,0.98,Very High Green Cover,0.161827,0.371459,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224005,79.08257,0.335844,70.0,7000.0,0.7,High Green Cover,0.18883,0.376431,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224016,79.083533,0.308369,53.0,5300.0,0.53,High Green Cover,0.204801,0.383548,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224027,79.084496,0.409931,98.0,9800.0,0.98,Very High Green Cover,0.161853,0.386696,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224038,79.085459,0.366786,83.0,8300.0,0.83,Very High Green Cover,0.176381,0.38072,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224049,79.086422,0.405855,94.0,9400.0,0.94,Very High Green Cover,0.171507,0.405584,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22406,79.087385,0.3124,56.0,5600.0,0.56,High Green Cover,0.186092,0.355269,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224071,79.088348,0.295874,50.0,5000.0,0.5,High Green Cover,0.182756,0.33535,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224081,79.089312,0.351438,73.0,7300.0,0.73,High Green Cover,0.173436,0.361873,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224092,79.090275,0.353618,84.0,8400.0,0.84,Very High Green Cover,0.169681,0.355766,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224103,79.091238,0.333895,73.0,7300.0,0.73,High Green Cover,0.169295,0.339445,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224114,79.092201,0.192077,24.0,2400.0,0.24,Low Green Cover,0.20511,0.304695,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224125,79.093164,0.189017,22.0,2200.0,0.22,Low Green Cover,0.238706,0.346223,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224136,79.094127,0.246739,32.0,3200.0,0.32,Moderate Green Cover,0.20892,0.340227,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224147,79.09509,0.265852,40.0,4000.0,0.4,Moderate Green Cover,0.222612,0.379111,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224158,79.096053,0.23283,38.0,3800.0,0.38,Moderate Green Cover,0.224374,0.359236,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224169,79.097016,0.302052,57.0,5700.0,0.57,High Green Cover,0.210826,0.392084,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224179,79.09798,0.455917,100.0,10000.0,1.0,Very High Green Cover,0.159699,0.42837,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22419,79.098943,0.399097,87.0,8700.0,0.87,Very High Green Cover,0.175975,0.40222,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224201,79.099906,0.202584,34.0,3400.0,0.34,Moderate Green Cover,0.263732,0.385928,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224212,79.100869,0.041243,0.0,0.0,0.0,No Green Cover,0.31577,0.341747,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224223,79.101832,0.109712,8.0,800.0,0.08,Low Green Cover,0.243586,0.303321,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224234,79.102795,0.22078,21.0,2100.0,0.21,Low Green Cover,0.239547,0.376799,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224244,79.103758,0.268382,33.0,3300.0,0.33,Moderate Green Cover,0.229344,0.397552,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224255,79.104721,0.347196,61.0,6100.0,0.61,High Green Cover,0.17954,0.376722,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224266,79.105684,0.336207,65.0,6500.0,0.65,High Green Cover,0.177607,0.359047,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224277,79.106648,0.187792,9.0,900.0,0.09,Low Green Cover,0.234157,0.340138,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224288,79.107611,0.101342,5.0,500.0,0.05,Low Green Cover,0.236784,0.291078,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224299,79.108574,0.143129,10.0,1000.0,0.1,Low Green Cover,0.244731,0.32579,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224309,79.109537,0.1677,11.0,1100.0,0.11,Low Green Cover,0.254825,0.353698,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22432,79.1105,0.271469,44.0,4400.0,0.44,Moderate Green Cover,0.218832,0.375629,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224331,79.111463,0.181128,26.0,2600.0,0.26,Moderate Green Cover,0.279067,0.390427,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224342,79.112426,0.065041,4.0,400.0,0.04,Low Green Cover,0.291591,0.330225,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224352,79.113389,0.110355,12.0,1200.0,0.12,Low Green Cover,0.237519,0.297918,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224363,79.114352,0.127801,11.0,1100.0,0.11,Low Green Cover,0.215253,0.280755,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224374,79.115316,0.193248,26.0,2600.0,0.26,Moderate Green Cover,0.194561,0.297972,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224385,79.116279,0.294517,51.0,5100.0,0.51,High Green Cover,0.181968,0.339838,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224395,79.117242,0.229807,39.0,3900.0,0.39,Moderate Green Cover,0.21513,0.342816,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224406,79.118205,0.161005,5.0,500.0,0.05,Low Green Cover,0.258111,0.355934,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224417,79.119168,0.243451,32.0,3200.0,0.32,Moderate Green Cover,0.217838,0.36151,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224428,79.120131,0.316692,61.0,6100.0,0.61,High Green Cover,0.188063,0.366922,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224438,79.121094,0.229398,31.0,3100.0,0.31,Moderate Green Cover,0.238593,0.376041,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.224449,79.122057,0.274757,40.0,4000.0,0.4,Moderate Green Cover,0.227144,0.392243,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.22446,79.123021,0.298985,52.0,5200.0,0.52,High Green Cover,0.206162,0.380366,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221504,78.946792,0.180935,3.0,300.0,0.03,Low Green Cover,0.263668,0.378347,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221516,78.947755,0.195832,2.0,200.0,0.02,Low Green Cover,0.249789,0.367232,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221528,78.948718,0.13521,0.0,0.0,0.0,No Green Cover,0.285737,0.373303,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221539,78.949681,0.163602,2.0,200.0,0.02,Low Green Cover,0.280379,0.387919,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221551,78.950644,0.152934,3.0,300.0,0.03,Low Green Cover,0.270043,0.365616,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221563,78.951607,0.134939,4.0,400.0,0.04,Low Green Cover,0.267257,0.348321,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221575,78.95257,0.068957,0.0,0.0,0.0,No Green Cover,0.299419,0.340344,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.221586,78.953533,0.107701,0.0,0.0,0.0,No Green Cover,0.281356,0.348573,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
