osmid,highway,oneway,reversed,length,name,ref,lanes,bridge,geometry,access,maxspeed,junction,tunnel,width,Latitude,Longitude,Region
314574056,residential,False,False,42.315326,,,,,"LINESTRING (79.125611 21.12841, 79.125878 21.128121)",,,,,,21.128266,79.125744,East
314574056,residential,False,True,60.349988,,,,,"LINESTRING (79.125611 21.12841, 79.1252 21.128794)",,,,,,21.128602,79.125406,East
314574072,residential,False,False,101.576005,,,,,"LINESTRING (79.125611 21.12841, 79.12489 21.127792)",,,,,,21.128101,79.125251,East
1060962278,residential,False,False,74.422637,,,,,"LINESTRING (79.125611 21.12841, 79.126118 21.128884)",,,,,,21.128647,79.125865,East
308770506,residential,False,False,25.144713,,,,,"LINESTRING (79.127662 21.132804, 79.127698 21.132783, 79.127846 21.132657)",,,,,,21.132733,79.127756,East
308770506,residential,False,True,20.905704,,,,,"LINESTRING (79.127662 21.132804, 79.127542 21.132873, 79.127485 21.132891)",,,,,,21.132852,79.127576,East
314574074,residential,False,False,58.377647,,,,,"LINESTRING (79.127662 21.132804, 79.127773 21.132921, 79.127928 21.133098, 79.128016 21.133212)",,,,,,21.133004,79.127843,East
314574079,residential,False,False,167.562436,,,,,"LINESTRING (79.127662 21.132804, 79.127476 21.132638, 79.127377 21.132539, 79.126646 21.131852, 79.126517 21.131741)",,,,,,21.132271,79.127091,East
306392186,residential,False,False,22.944625,,,,,"LINESTRING (79.128764 21.1334, 79.128964 21.133313)",,,,,,21.133356,79.128864,East
306392186,residential,False,True,32.955117,,,,,"LINESTRING (79.128764 21.1334, 79.128479 21.133532)",,,,,,21.133466,79.128621,East
314574054,residential,False,True,27.482669,,,,,"LINESTRING (79.128764 21.1334, 79.128631 21.133186)",,,,,,21.133293,79.128697,East
306392220,residential,False,False,87.766576,,,,,"LINESTRING (79.126608 21.136225, 79.127454 21.136232)",,,,,,21.136228,79.127031,East
306392220,residential,False,True,45.793071,,,,,"LINESTRING (79.126608 21.136225, 79.126166 21.13622)",,,,,,21.136222,79.126387,East
315081355,residential,False,False,18.855636,,,,,"LINESTRING (79.126608 21.136225, 79.126599 21.136055)",,,,,,21.13614,79.126603,East
315081355,residential,False,True,91.8644,,,,,"LINESTRING (79.126608 21.136225, 79.126637 21.13705)",,,,,,21.136638,79.126622,East
314574066,residential,False,False,105.081664,,,,,"LINESTRING (79.128577 21.125141, 79.129443 21.125632)",,,,,,21.125387,79.12901,East
314574066,residential,False,True,40.33078,,,,,"LINESTRING (79.128577 21.125141, 79.128241 21.124959)",,,,,,21.12505,79.128409,East
314574081,residential,False,False,50.227236,,,,,"LINESTRING (79.128577 21.125141, 79.128783 21.124732)",,,,,,21.124936,79.12868,East
314574081,residential,False,True,48.776314,,,,,"LINESTRING (79.128577 21.125141, 79.128459 21.125566)",,,,,,21.125353,79.128518,East
314574065,residential,False,True,42.878079,,,,,"LINESTRING (79.128016 21.133212, 79.127926 21.133261, 79.127632 21.133351)",,,,,,21.133288,79.127828,East
314574074,residential,False,False,28.957895,,,,,"LINESTRING (79.128016 21.133212, 79.128064 21.133273, 79.12819 21.133415)",,,,,,21.133314,79.128101,East
314574074,residential,False,True,58.377647,,,,,"LINESTRING (79.128016 21.133212, 79.127928 21.133098, 79.127773 21.132921, 79.127662 21.132804)",,,,,,21.133004,79.127843,East
306392173,residential,False,False,47.280866,,,,,"LINESTRING (79.125457 21.137039, 79.125467 21.137464)",,,,,,21.137252,79.125462,East
306392173,residential,False,True,44.805814,,,,,"LINESTRING (79.125457 21.137039, 79.125445 21.136637)",,,,,,21.136838,79.125451,East
314574048,residential,False,False,74.777643,,,,,"LINESTRING (79.125457 21.137039, 79.1257 21.137034, 79.126145 21.137036, 79.126178 21.137037)",,,,,,21.137035,79.125817,East
308770506,residential,False,False,27.192689,,,,,"LINESTRING (79.128034 21.132498, 79.128228 21.132333)",,,,,,21.132416,79.128131,East
308770506,residential,False,True,26.381045,,,,,"LINESTRING (79.128034 21.132498, 79.127846 21.132657)",,,,,,21.132578,79.12794,East
314574054,residential,False,True,201.067996,,,,,"LINESTRING (79.128034 21.132498, 79.12665 21.131232)",,,,,,21.131865,79.127342,East
314574054,residential,False,False,98.545266,,,,,"LINESTRING (79.128034 21.132498, 79.128203 21.132682, 79.128371 21.132863, 79.128527 21.133038, 79.128631 21.133186)",,,,,,21.132836,79.128341,East
314574045,residential,False,False,181.507678,,,,,"LINESTRING (79.126631 21.137231, 79.12838 21.137289)",,,,,,21.13726,79.127506,East
314574052,residential,False,False,25.897368,,,,,"LINESTRING (79.126631 21.137231, 79.126631 21.137464)",,,,,,21.137348,79.126631,East
314574052,residential,False,True,20.113069,,,,,"LINESTRING (79.126631 21.137231, 79.126637 21.13705)",,,,,,21.137141,79.126634,East
314574049,residential,False,False,48.577133,,,,,"LINESTRING (79.126232 21.129771, 79.126582 21.12948)",,,,,,21.129626,79.126407,East
503911081,tertiary,True,False,66.754925,,,,,"LINESTRING (79.126232 21.129771, 79.12599 21.129513, 79.125791 21.129334)",,,,,,21.129548,79.126017,East
314574049,residential,False,True,56.45121,,,,,"LINESTRING (79.12803 21.124277, 79.127872 21.124762)",,,,,,21.12452,79.127951,East
314574051,tertiary,False,False,53.219015,,,,,"LINESTRING (79.12803 21.124277, 79.128461 21.124537)",,,,,,21.124407,79.128246,East
503987726,tertiary,True,False,102.665766,,,,,"LINESTRING (79.12803 21.124277, 79.128588 21.123726, 79.128715 21.12361)",,,,,,21.123942,79.128371,East
314574050,residential,False,False,69.140769,,,,,"LINESTRING (79.127213 21.128467, 79.127805 21.128753)",,,,,,21.12861,79.127509,East
314574050,residential,False,True,49.338419,,,,,"LINESTRING (79.127213 21.128467, 79.126748 21.12856)",,,,,,21.128513,79.126981,East
314574055,residential,False,False,65.755184,,,,,"LINESTRING (79.127213 21.128467, 79.126745 21.128068)",,,,,,21.128267,79.126979,East
314574063,residential,False,True,120.301078,,,,,"LINESTRING (79.127213 21.128467, 79.127081 21.12889, 79.126957 21.12952)",,,,,,21.12899,79.127071,East
143275496,residential,False,False,25.372013,,,2,,"LINESTRING (79.128416 21.138354, 79.12841 21.138126)",,,,,,21.13824,79.128413,East
143275496,residential,False,True,41.458198,,,2,,"LINESTRING (79.128416 21.138354, 79.128422 21.138727)",,,,,,21.138541,79.128419,East
"[1230523796, 314574070]",residential,False,True,196.270729,,,,,"LINESTRING (79.128416 21.138354, 79.130104 21.138397, 79.130095 21.138207)",,,,,,21.138368,79.12935,East
314574059,residential,False,False,41.120355,,,,,"LINESTRING (79.128459 21.125566, 79.128816 21.125727)",,,,,,21.125646,79.128637,East
314574059,residential,False,True,53.012747,,,,,"LINESTRING (79.128459 21.125566, 79.127999 21.125358)",,,,,,21.125462,79.128229,East
314574081,residential,False,False,48.776314,,,,,"LINESTRING (79.128459 21.125566, 79.128577 21.125141)",,,,,,21.125353,79.128518,East
314574081,residential,False,True,37.886165,,,,,"LINESTRING (79.128459 21.125566, 79.128361 21.125894)",,,,,,21.12573,79.12841,East
314574060,residential,False,False,203.066231,,,,,"LINESTRING (79.126845 21.131041, 79.128228 21.132333)",,,,,,21.131687,79.127536,East
314574079,residential,False,False,44.161962,,,,,"LINESTRING (79.126845 21.131041, 79.126549 21.130756)",,,,,,21.130899,79.126697,East
314574079,residential,False,True,29.251698,,,,,"LINESTRING (79.126845 21.131041, 79.12665 21.131232)",,,,,,21.131136,79.126747,East
314574049,residential,False,False,66.424443,,,,,"LINESTRING (79.126302 21.127691, 79.126292 21.127094)",,,,,,21.127393,79.126297,East
314574055,residential,False,True,62.197763,,,,,"LINESTRING (79.126302 21.127691, 79.126745 21.128068)",,,,,,21.12788,79.126523,East
314574049,residential,False,True,98.30609,,,,,"LINESTRING (79.126302 21.127691, 79.126303 21.127754, 79.126296 21.127826, 79.126311 21.12847, 79.126314 21.128575)",,,,,,21.128133,79.126304,East
306392186,residential,False,False,20.915376,,,,,"LINESTRING (79.128298 21.133615, 79.128479 21.133532)",,,,,,21.133573,79.128388,East
306392186,residential,False,True,34.718186,,,,,"LINESTRING (79.128298 21.133615, 79.127998 21.133754)",,,,,,21.133685,79.128148,East
314574074,residential,False,True,24.904225,,,,,"LINESTRING (79.128298 21.133615, 79.12819 21.133415)",,,,,,21.133515,79.128244,East
314574049,residential,False,False,103.820168,,,,,"LINESTRING (79.126582 21.12948, 79.126748 21.12856)",,,,,,21.12902,79.126665,East
314574049,residential,False,True,48.577133,,,,,"LINESTRING (79.126582 21.12948, 79.126232 21.129771)",,,,,,21.129626,79.126407,East
314574063,residential,False,False,39.199721,,,,,"LINESTRING (79.126582 21.12948, 79.126957 21.12952)",,,,,,21.129501,79.12677,East
314574063,residential,False,True,111.470486,,,,,"LINESTRING (79.126582 21.12948, 79.126314 21.129205, 79.126309 21.128889, 79.126314 21.128575)",,,,,,21.129058,79.126362,East
314574081,residential,False,False,42.630713,,,,,"LINESTRING (79.127781 21.127286, 79.12797 21.126946)",,,,,,21.127116,79.127876,East
314574075,residential,False,False,39.345036,,,,,"LINESTRING (79.127781 21.127286, 79.12788 21.127369, 79.128062 21.127524)",,,,,,21.127405,79.127922,East
314574075,residential,False,True,133.924519,,,,,"LINESTRING (79.127781 21.127286, 79.127369 21.126941, 79.126866 21.126438)",,,,,,21.126872,79.127314,East
314574075,residential,False,False,40.793433,,,,,"LINESTRING (79.128103 21.12756, 79.1284 21.1278)",,,,,,21.12768,79.128251,East
314574075,residential,False,True,5.764586,,,,,"LINESTRING (79.128103 21.12756, 79.128062 21.127524)",,,,,,21.127542,79.128082,East
320015393,residential,False,False,111.605664,,,,,"LINESTRING (79.128103 21.12756, 79.128341 21.127114, 79.128444 21.126884, 79.128523 21.126638)",,,,,,21.127106,79.128331,East
314574061,residential,False,True,61.848709,,,,,"LINESTRING (79.131818 21.138785, 79.131813 21.138229)",,,,,,21.138507,79.131816,East
503904115,secondary_link,False,True,10.818686,,,,,"LINESTRING (79.131818 21.138785, 79.131814 21.138882)",,,,,,21.138834,79.131816,East
1012319438,secondary,True,False,352.288469,Great Nag Road,,2,,"LINESTRING (79.131818 21.138785, 79.128422 21.138727)",,,,,,21.138756,79.13012,East
314569453,residential,False,False,15.517545,,,,,"LINESTRING (79.131835 21.137624, 79.131693 21.137669)",,,,,,21.137646,79.131764,East
314569453,residential,False,True,45.869869,,,,,"LINESTRING (79.131835 21.137624, 79.132266 21.137533)",,,,,,21.137579,79.132051,East
314574061,residential,False,False,67.309971,,,,,"LINESTRING (79.131835 21.137624, 79.131813 21.138229)",,,,,,21.137926,79.131824,East
314574049,residential,False,False,9.818548,,,,,"LINESTRING (79.126292 21.127094, 79.126292 21.127006)",,,,,,21.12705,79.126292,East
314574049,residential,False,True,66.424443,,,,,"LINESTRING (79.126292 21.127094, 79.126302 21.127691)",,,,,,21.127393,79.126297,East
314576145,residential,False,False,111.056567,,,,,"LINESTRING (79.126292 21.127094, 79.126732 21.127464, 79.127068 21.127781)",,,,,,21.127432,79.126685,East
306392180,residential,False,False,34.374512,,,,,"LINESTRING (79.12709 21.133991, 79.126771 21.134074)",,,,,,21.134032,79.12693,East
306392180,residential,False,True,33.955035,,,,,"LINESTRING (79.12709 21.133991, 79.127405 21.133908)",,,,,,21.13395,79.127248,East
314574076,residential,False,True,92.031267,,,,,"LINESTRING (79.12709 21.133991, 79.12723 21.134808)",,,,,,21.134399,79.12716,East
314574049,residential,False,False,56.45121,,,,,"LINESTRING (79.127872 21.124762, 79.12803 21.124277)",,,,,,21.12452,79.127951,East
314574066,residential,False,False,44.091375,,,,,"LINESTRING (79.127872 21.124762, 79.128241 21.124959)",,,,,,21.124861,79.128056,East
314574049,residential,False,True,44.09354,,,,,"LINESTRING (79.127872 21.124762, 79.127666 21.125077, 79.127655 21.125103)",,,,,,21.124932,79.127762,East
314574079,residential,False,False,25.902599,,,,,"LINESTRING (79.126307 21.131536, 79.126492 21.131379)",,,,,,21.131458,79.1264,East
1060965632,residential,False,False,73.223326,,,,,"LINESTRING (79.126307 21.131536, 79.125816 21.132009)",,,,,,21.131773,79.126062,East
314574079,residential,False,True,31.478891,,,,,"LINESTRING (79.126307 21.131536, 79.126351 21.131577, 79.126517 21.131741)",,,,,,21.131638,79.126413,East
143275496,residential,False,False,112.291153,,,2,,"LINESTRING (79.12838 21.137289, 79.128336 21.13628)",,,,,,21.136784,79.128358,East
143275496,residential,False,True,24.443611,,,2,,"LINESTRING (79.12838 21.137289, 79.128396 21.137508)",,,,,,21.137398,79.128388,East
314574045,residential,False,True,181.507678,,,,,"LINESTRING (79.12838 21.137289, 79.126631 21.137231)",,,,,,21.13726,79.127506,East
314574048,residential,False,True,47.649095,,,,,"LINESTRING (79.126637 21.13705, 79.126178 21.137037)",,,,,,21.137044,79.126407,East
314574052,residential,False,False,20.113069,,,,,"LINESTRING (79.126637 21.13705, 79.126631 21.137231)",,,,,,21.137141,79.126634,East
315081355,residential,False,False,91.8644,,,,,"LINESTRING (79.126637 21.13705, 79.126608 21.136225)",,,,,,21.136638,79.126622,East
314574049,residential,False,True,45.09714,,,,,"LINESTRING (79.126314 21.128575, 79.126748 21.12856)",,,,,,21.128567,79.126531,East
314574049,residential,False,False,98.30609,,,,,"LINESTRING (79.126314 21.128575, 79.126311 21.12847, 79.126296 21.127826, 79.126303 21.127754, 79.126302 21.127691)",,,,,,21.128133,79.126304,East
314574063,residential,False,False,111.470486,,,,,"LINESTRING (79.126314 21.128575, 79.126309 21.128889, 79.126314 21.129205, 79.126582 21.12948)",,,,,,21.129058,79.126362,East
314574061,residential,False,False,61.848709,,,,,"LINESTRING (79.131813 21.138229, 79.131818 21.138785)",,,,,,21.138507,79.131816,East
314574061,residential,False,True,67.309971,,,,,"LINESTRING (79.131813 21.138229, 79.131835 21.137624)",,,,,,21.137926,79.131824,East
314574070,residential,False,False,178.268835,,,,,"LINESTRING (79.131813 21.138229, 79.130095 21.138207)",,,,,,21.138218,79.130954,East
1043347206,residential,False,False,90.624905,,,,,"LINESTRING (79.131813 21.138229, 79.132687 21.138246)",,,,,,21.138238,79.13225,East
314574056,residential,False,False,60.349988,,,,,"LINESTRING (79.1252 21.128794, 79.125611 21.12841)",,,,,,21.128602,79.125406,East
503911081,tertiary,True,False,137.913064,,,,,"LINESTRING (79.1252 21.128794, 79.124972 21.128594, 79.124579 21.128229, 79.124377 21.128046, 79.124249 21.127926)",,,,,,21.128362,79.124723,East
314574051,tertiary,False,False,7.203223,,,,,"LINESTRING (79.128783 21.124732, 79.128841 21.124767)",,,,,,21.12475,79.128812,East
314574051,tertiary,False,True,39.799118,,,,,"LINESTRING (79.128783 21.124732, 79.128461 21.124537)",,,,,,21.124635,79.128622,East
314574081,residential,False,True,50.227236,,,,,"LINESTRING (79.128783 21.124732, 79.128577 21.125141)",,,,,,21.124936,79.12868,East
314574049,residential,False,False,45.09714,,,,,"LINESTRING (79.126748 21.12856, 79.126314 21.128575)",,,,,,21.128567,79.126531,East
314574049,residential,False,True,103.820168,,,,,"LINESTRING (79.126748 21.12856, 79.126582 21.12948)",,,,,,21.12902,79.126665,East
314574050,residential,False,False,49.338419,,,,,"LINESTRING (79.126748 21.12856, 79.127213 21.128467)",,,,,,21.128513,79.126981,East
1060962280,residential,False,False,54.664575,,,,,"LINESTRING (79.126748 21.12856, 79.126745 21.128068)",,,,,,21.128314,79.126747,East
314574162,residential,False,False,69.085983,,,,,"LINESTRING (79.065433 21.192755, 79.065973 21.192391)",,,,,,21.192573,79.065703,North
314574164,residential,False,False,37.182154,,,,,"LINESTRING (79.065433 21.192755, 79.065282 21.192452)",,,,,,21.192603,79.065357,North
314574164,residential,False,True,37.712013,,,,,"LINESTRING (79.065433 21.192755, 79.065144 21.19296)",,,,,,21.192857,79.065288,North
314574171,residential,False,True,41.276942,,,,,"LINESTRING (79.065433 21.192755, 79.065615 21.193085)",,,,,,21.19292,79.065524,North
314574169,residential,False,False,28.72086,,,,,"LINESTRING (79.067536 21.19311, 79.067553 21.193368)",,,,,,21.193239,79.067545,North
314574169,residential,False,True,39.949152,,,,,"LINESTRING (79.067536 21.19311, 79.067155 21.193163)",,,,,,21.193137,79.067346,North
371861385,residential,False,True,17.133515,,,,,"LINESTRING (79.067536 21.19311, 79.067544 21.192956)",,,,,,21.193033,79.06754,North
314574161,residential,False,True,37.52226,,,,,"LINESTRING (79.066833 21.194805, 79.066479 21.194875)",,,,,,21.19484,79.066656,North
314574166,residential,False,False,35.61256,,,,,"LINESTRING (79.066833 21.194805, 79.067175 21.194772)",,,,,,21.194788,79.067004,North
314574173,residential,False,False,175.89888,,,,,"LINESTRING (79.066833 21.194805, 79.066496 21.193255)",,,,,,21.19403,79.066665,North
314574164,residential,False,False,37.712013,,,,,"LINESTRING (79.065144 21.19296, 79.065433 21.192755)",,,,,,21.192857,79.065288,North
314574164,residential,False,True,39.021154,,,,,"LINESTRING (79.065144 21.19296, 79.064934 21.192668)",,,,,,21.192814,79.065039,North
1112285868,residential,False,False,142.355626,,,,,"LINESTRING (79.065144 21.19296, 79.064409 21.193354, 79.064019 21.193683)",,,,,,21.193295,79.064561,North
1185684308,residential,False,False,20.260869,,,,,"LINESTRING (79.065612 21.19541, 79.065659 21.195587)",,,,,,21.195498,79.065635,North
314572149,residential,False,True,172.177522,,,,,"LINESTRING (79.065612 21.19541, 79.065786 21.195388, 79.065896 21.1954, 79.06597 21.195406, 79.066135 21.195386, 79.066528 21.195316, 79.067254 21.19522)",,,,,,21.195329,79.066433,North
1120250519,residential,False,False,44.556878,,,,,"LINESTRING (79.065612 21.19541, 79.06557 21.195255, 79.065457 21.195038)",,,,,,21.195221,79.065545,North
314574158,residential,False,False,51.016478,,,,,"LINESTRING (79.068634 21.193173, 79.068142 21.193185)",,,,,,21.193179,79.068388,North
314574158,residential,False,True,41.724379,,,,,"LINESTRING (79.068634 21.193173, 79.068656 21.193547)",,,,,,21.19336,79.068645,North
371861402,residential,False,False,34.334728,,,,,"LINESTRING (79.068634 21.193173, 79.068642 21.192864)",,,,,,21.193018,79.068638,North
